,Article_1,Article_2,Similarity
1432,Moves Like Jagger,One Dance,0.9381322518081953
1433,Moves Like Jagger,Right Round,0.9537347135523478
1434,Moves Like Jagger,Rock Around the Clock,0.9532642146006034
1435,Moves Like Jagger,Rock Your Baby,0.9183262327285578
1436,Moves Like Jagger,Rolling in the Deep,0.9593094087165137
1437,Moves Like Jagger,Rudolph the Red-Nosed Reindeer,0.8065253118217566
1438,Moves Like Jagger,See You Again,0.9489147483621798
1439,Moves Like Jagger,Shape of You,0.949782048361484
1440,Moves Like Jagger,Silent Night,0.9125919887040284
1441,Moves Like Jagger,Somebody That I Used to Know,0.952352765810105
1442,Moves Like Jagger,Something Just Like This,0.9169063813539639
1443,Moves Like Jagger,Sweet Mother,0.9171860439314587
1444,Moves Like Jagger,Tennessee Waltz,0.9030966697586834
1445,Moves Like Jagger,The Last Farewell,0.8318453950236034
1446,Moves Like Jagger,Thinking Out Loud,0.960608464439877
1447,Moves Like Jagger,Thrift Shop,0.9500460834162688
1448,Moves Like Jagger,Un-Break My Heart,0.9486008076998599
1449,Moves Like Jagger,Uptown Funk,0.9702158930603736
1450,Moves Like Jagger,Wabash Cannonball,0.9022252187385171
1451,Moves Like Jagger,Waka Waka (This Time for Africa),0.9627168256934041
1452,Moves Like Jagger,We Are the World,0.9075071503572892
1453,Moves Like Jagger,Y.M.C.A.,0.8805590545611583
1454,Moves Like Jagger,"Yes Sir, I Can Boogie",0.9374101600870242
1455,Moves Like Jagger,You're the One That I Want,0.9371215534886348
1456,Mundian To Bach Ke,My Heart Will Go On,0.770592471983813
1457,Mundian To Bach Ke,My Sharona,0.7507876721454828
1458,Mundian To Bach Ke,My Sweet Lord,0.7690749495779078
1459,Mundian To Bach Ke,Needed Me,0.8678696539374612
1460,Mundian To Bach Ke,Old Town Road,0.7719964994603185
1461,Mundian To Bach Ke,One Dance,0.8734751989736329
1462,Mundian To Bach Ke,Right Round,0.830270848372268
1463,Mundian To Bach Ke,Rock Around the Clock,0.8126337336793954
1464,Mundian To Bach Ke,Rock Your Baby,0.7059565477863198
1465,Mundian To Bach Ke,Rolling in the Deep,0.8596332207024046
1466,Mundian To Bach Ke,Rudolph the Red-Nosed Reindeer,0.5711078649296226
1467,Mundian To Bach Ke,See You Again,0.7458962073092293
1468,Mundian To Bach Ke,Shape of You,0.8656281966377559
1469,Mundian To Bach Ke,Silent Night,0.8465662378321397
1470,Mundian To Bach Ke,Somebody That I Used to Know,0.7915802009283565
1471,Mundian To Bach Ke,Something Just Like This,0.8454579072085492
1472,Mundian To Bach Ke,Sweet Mother,0.8450114588178378
1473,Mundian To Bach Ke,Tennessee Waltz,0.7905948800762308
1474,Mundian To Bach Ke,The Last Farewell,0.7045200246424549
1475,Mundian To Bach Ke,Thinking Out Loud,0.8459969246290224
1476,Mundian To Bach Ke,Thrift Shop,0.8308433240489459
1477,Mundian To Bach Ke,Un-Break My Heart,0.8719132889817643
1478,Mundian To Bach Ke,Uptown Funk,0.8142314746565411
1479,Mundian To Bach Ke,Wabash Cannonball,0.7321618681043207
1480,Mundian To Bach Ke,Waka Waka (This Time for Africa),0.8847282539481782
1481,Mundian To Bach Ke,We Are the World,0.7136962753527348
1482,Mundian To Bach Ke,Y.M.C.A.,0.6839964394400363
1483,Mundian To Bach Ke,"Yes Sir, I Can Boogie",0.7573477984168422
1484,Mundian To Bach Ke,You're the One That I Want,0.7555475457829759
1485,My Heart Will Go On,My Sharona,0.9234079047711797
1486,My Heart Will Go On,My Sweet Lord,0.9467357514902665
1487,My Heart Will Go On,Needed Me,0.9029545818495711
1488,My Heart Will Go On,Old Town Road,0.8788254645632705
1489,My Heart Will Go On,One Dance,0.8851324000185105
1490,My Heart Will Go On,Right Round,0.8963852273108477
1491,My Heart Will Go On,Rock Around the Clock,0.9360048358273516
1492,My Heart Will Go On,Rock Your Baby,0.9241109771176844
1493,My Heart Will Go On,Rolling in the Deep,0.8989739497012373
1494,My Heart Will Go On,Rudolph the Red-Nosed Reindeer,0.8711260667765531
1495,My Heart Will Go On,See You Again,0.9424797342782827
1496,My Heart Will Go On,Shape of You,0.8840368321318969
1497,My Heart Will Go On,Silent Night,0.9338940367997507
1498,My Heart Will Go On,Somebody That I Used to Know,0.926226633297019
1499,My Heart Will Go On,Something Just Like This,0.8652126254018894
1500,My Heart Will Go On,Sweet Mother,0.8989238954942579
1501,My Heart Will Go On,Tennessee Waltz,0.912575091536516
1502,My Heart Will Go On,The Last Farewell,0.8577793701184714
1503,My Heart Will Go On,Thinking Out Loud,0.913897827211562
1504,My Heart Will Go On,Thrift Shop,0.9348723561935894
1505,My Heart Will Go On,Un-Break My Heart,0.877661850344141
1506,My Heart Will Go On,Uptown Funk,0.9490214445770638
1507,My Heart Will Go On,Wabash Cannonball,0.9406171549320499
1508,My Heart Will Go On,Waka Waka (This Time for Africa),0.9350942527934266
1509,My Heart Will Go On,We Are the World,0.9062164081309252
1510,My Heart Will Go On,Y.M.C.A.,0.9436657873896898
1511,My Heart Will Go On,"Yes Sir, I Can Boogie",0.9561790398949812
1512,My Heart Will Go On,You're the One That I Want,0.9500058312889395
1513,My Sharona,My Sweet Lord,0.9391315347334551
1514,My Sharona,Needed Me,0.8994554297324266
1515,My Sharona,Old Town Road,0.8976453676307669
1516,My Sharona,One Dance,0.902912770983361
1517,My Sharona,Right Round,0.9215565839945594
1518,My Sharona,Rock Around the Clock,0.9270265977158313
1519,My Sharona,Rock Your Baby,0.9321371053567725
1520,My Sharona,Rolling in the Deep,0.9344163355925158
1521,My Sharona,Rudolph the Red-Nosed Reindeer,0.8201712983374817
1522,My Sharona,See You Again,0.9285491206708717
1523,My Sharona,Shape of You,0.9086000681827665
1524,My Sharona,Silent Night,0.8748362849986446
1525,My Sharona,Somebody That I Used to Know,0.9225684990619151
1526,My Sharona,Something Just Like This,0.8979976988104545
1527,My Sharona,Sweet Mother,0.9006568505911966
1528,My Sharona,Tennessee Waltz,0.8829859292568285
1529,My Sharona,The Last Farewell,0.83197441605278
1530,My Sharona,Thinking Out Loud,0.9273647544696625
1531,My Sharona,Thrift Shop,0.919845546366187
1532,My Sharona,Un-Break My Heart,0.9041936722071451
1533,My Sharona,Uptown Funk,0.9366596538301644
1534,My Sharona,Wabash Cannonball,0.888697342301626
1535,My Sharona,Waka Waka (This Time for Africa),0.9131411939125289
1536,My Sharona,We Are the World,0.9028089302831085
1537,My Sharona,Y.M.C.A.,0.8751171771583047
1538,My Sharona,"Yes Sir, I Can Boogie",0.9340574208780397
1539,My Sharona,You're the One That I Want,0.9278402051926548
1540,My Sweet Lord,Needed Me,0.9070180785007503
1541,My Sweet Lord,Old Town Road,0.886154277382465
1542,My Sweet Lord,One Dance,0.8882994388014314
1543,My Sweet Lord,Right Round,0.9071713755537207
1544,My Sweet Lord,Rock Around the Clock,0.9413534314828056
1545,My Sweet Lord,Rock Your Baby,0.9013552908317567
1546,My Sweet Lord,Rolling in the Deep,0.9342300253762953
1547,My Sweet Lord,Rudolph the Red-Nosed Reindeer,0.8731005439806153
1548,My Sweet Lord,See You Again,0.959488055696368
1549,My Sweet Lord,Shape of You,0.914999108856289
1550,My Sweet Lord,Silent Night,0.9243286697605714
1551,My Sweet Lord,Somebody That I Used to Know,0.9222070490237055
1552,My Sweet Lord,Something Just Like This,0.9013372878986824
1553,My Sweet Lord,Sweet Mother,0.9335868574863425
1554,My Sweet Lord,Tennessee Waltz,0.9539913200341831
1555,My Sweet Lord,The Last Farewell,0.8902632939277209
1556,My Sweet Lord,Thinking Out Loud,0.9343194881985541
1557,My Sweet Lord,Thrift Shop,0.9150919929100017
1558,My Sweet Lord,Un-Break My Heart,0.9076457254457592
1559,My Sweet Lord,Uptown Funk,0.9426236846235447
1560,My Sweet Lord,Wabash Cannonball,0.9242919592661448
1561,My Sweet Lord,Waka Waka (This Time for Africa),0.9204439627575388
1562,My Sweet Lord,We Are the World,0.9184624176289614
1563,My Sweet Lord,Y.M.C.A.,0.9028653811943673
1564,My Sweet Lord,"Yes Sir, I Can Boogie",0.9439505820259415
1565,My Sweet Lord,You're the One That I Want,0.9486440711709992
1566,Needed Me,Old Town Road,0.8790280532187241
1567,Needed Me,One Dance,0.9501612926420802
1568,Needed Me,Right Round,0.9390023735662835
1569,Needed Me,Rock Around the Clock,0.9032343772598743
1570,Needed Me,Rock Your Baby,0.8368003436644933
1571,Needed Me,Rolling in the Deep,0.9444795414036979
1572,Needed Me,Rudolph the Red-Nosed Reindeer,0.755769066238988
1573,Needed Me,See You Again,0.9111890064757684
1574,Needed Me,Shape of You,0.9446585502937006
1575,Needed Me,Silent Night,0.8871924193099694
1576,Needed Me,Somebody That I Used to Know,0.9041732808270174
1577,Needed Me,Something Just Like This,0.9227056499175567
1578,Needed Me,Sweet Mother,0.9044440554049559
1579,Needed Me,Tennessee Waltz,0.8907378641804595
1580,Needed Me,The Last Farewell,0.823851331335472
1581,Needed Me,Thinking Out Loud,0.9548745970052671
1582,Needed Me,Thrift Shop,0.9361749955955397
1583,Needed Me,Un-Break My Heart,0.9463565300613681
1584,Needed Me,Uptown Funk,0.951361473770124
1585,Needed Me,Wabash Cannonball,0.8614311884163236
1586,Needed Me,Waka Waka (This Time for Africa),0.9291161861849708
1587,Needed Me,We Are the World,0.8572193173665807
1588,Needed Me,Y.M.C.A.,0.8370557611852666
1589,Needed Me,"Yes Sir, I Can Boogie",0.8880279410904284
1590,Needed Me,You're the One That I Want,0.882210246075275
1591,Old Town Road,One Dance,0.9000654814210438
1592,Old Town Road,Right Round,0.9150486974411328
1593,Old Town Road,Rock Around the Clock,0.8977386244681206
1594,Old Town Road,Rock Your Baby,0.8784957422761608
1595,Old Town Road,Rolling in the Deep,0.9004092575784604
1596,Old Town Road,Rudolph the Red-Nosed Reindeer,0.7142506655233619
1597,Old Town Road,See You Again,0.9080663266339215
1598,Old Town Road,Shape of You,0.8944684746029234
1599,Old Town Road,Silent Night,0.849352385703626
1600,Old Town Road,Somebody That I Used to Know,0.9377861217774194
1601,Old Town Road,Something Just Like This,0.8547792914322179
1602,Old Town Road,Sweet Mother,0.8577095104906836
1603,Old Town Road,Tennessee Waltz,0.834491286969084
1604,Old Town Road,The Last Farewell,0.74448297902197
1605,Old Town Road,Thinking Out Loud,0.9080339701120714
1606,Old Town Road,Thrift Shop,0.8840559579010016
1607,Old Town Road,Un-Break My Heart,0.8844598412282413
1608,Old Town Road,Uptown Funk,0.9157400777343965
1609,Old Town Road,Wabash Cannonball,0.838045479988239
1610,Old Town Road,Waka Waka (This Time for Africa),0.9087359457767433
1611,Old Town Road,We Are the World,0.8402428681605049
1612,Old Town Road,Y.M.C.A.,0.8240531435799443
1613,Old Town Road,"Yes Sir, I Can Boogie",0.87917767194254
1614,Old Town Road,You're the One That I Want,0.8747927621369848
1615,One Dance,Right Round,0.9305684142691314
1616,One Dance,Rock Around the Clock,0.9067196609557892
1617,One Dance,Rock Your Baby,0.8803060768743745
1618,One Dance,Rolling in the Deep,0.9249865156900948
1619,One Dance,Rudolph the Red-Nosed Reindeer,0.7273792186288436
1620,One Dance,See You Again,0.9045810835652088
1621,One Dance,Shape of You,0.9389631479848488
1622,One Dance,Silent Night,0.8701693106991442
1623,One Dance,Somebody That I Used to Know,0.900526850859103
1624,One Dance,Something Just Like This,0.9409128566287241
1625,One Dance,Sweet Mother,0.9140595427398941
1626,One Dance,Tennessee Waltz,0.8683074234718161
1627,One Dance,The Last Farewell,0.80948957236579
1628,One Dance,Thinking Out Loud,0.922696962572532
1629,One Dance,Thrift Shop,0.9406946534005776
1630,One Dance,Un-Break My Heart,0.909733786132847
1631,One Dance,Uptown Funk,0.9312581878711375
1632,One Dance,Wabash Cannonball,0.8608071518481276
1633,One Dance,Waka Waka (This Time for Africa),0.9244505666620195
1634,One Dance,We Are the World,0.8523385922061469
1635,One Dance,Y.M.C.A.,0.8260469458083645
1636,One Dance,"Yes Sir, I Can Boogie",0.8929799987500571
1637,One Dance,You're the One That I Want,0.8951148584093216
1638,Right Round,Rock Around the Clock,0.9097671952621812
1639,Right Round,Rock Your Baby,0.8723502473532192
1640,Right Round,Rolling in the Deep,0.9482954142102069
1641,Right Round,Rudolph the Red-Nosed Reindeer,0.758520307476151
1642,Right Round,See You Again,0.9343334023883193
1643,Right Round,Shape of You,0.9327740357144161
1644,Right Round,Silent Night,0.8954106588262879
1645,Right Round,Somebody That I Used to Know,0.934887369482927
1646,Right Round,Something Just Like This,0.919357988629217
1647,Right Round,Sweet Mother,0.8766811735368638
1648,Right Round,Tennessee Waltz,0.8817559938393491
1649,Right Round,The Last Farewell,0.8059889948493624
1650,Right Round,Thinking Out Loud,0.960246719156359
1651,Right Round,Thrift Shop,0.9146695375030467
1652,Right Round,Un-Break My Heart,0.9478608617903168
1653,Right Round,Uptown Funk,0.9551697884134401
1654,Right Round,Wabash Cannonball,0.8485233883494369
1655,Right Round,Waka Waka (This Time for Africa),0.9360913670408433
1656,Right Round,We Are the World,0.8503840380636226
1657,Right Round,Y.M.C.A.,0.8418389491167129
1658,Right Round,"Yes Sir, I Can Boogie",0.8916439039855599
1659,Right Round,You're the One That I Want,0.8775001954417637
1660,Rock Around the Clock,Rock Your Baby,0.9332377111148555
1661,Rock Around the Clock,Rolling in the Deep,0.9352060977469101
1662,Rock Around the Clock,Rudolph the Red-Nosed Reindeer,0.8186817378342872
1663,Rock Around the Clock,See You Again,0.9319512976310348
1664,Rock Around the Clock,Shape of You,0.919755227964561
1665,Rock Around the Clock,Silent Night,0.9330135666473578
1666,Rock Around the Clock,Somebody That I Used to Know,0.9421661004054975
1667,Rock Around the Clock,Something Just Like This,0.8793950287459615
1668,Rock Around the Clock,Sweet Mother,0.9163289842068895
1669,Rock Around the Clock,Tennessee Waltz,0.9207288568439941
1670,Rock Around the Clock,The Last Farewell,0.8429718781456449
1671,Rock Around the Clock,Thinking Out Loud,0.9311655255143041
1672,Rock Around the Clock,Thrift Shop,0.921541006772511
1673,Rock Around the Clock,Un-Break My Heart,0.9051610805225743
1674,Rock Around the Clock,Uptown Funk,0.9444153629804729
1675,Rock Around the Clock,Wabash Cannonball,0.9210609815642407
1676,Rock Around the Clock,Waka Waka (This Time for Africa),0.9451295549966792
1677,Rock Around the Clock,We Are the World,0.9139841286078277
1678,Rock Around the Clock,Y.M.C.A.,0.8977349002949692
1679,Rock Around the Clock,"Yes Sir, I Can Boogie",0.9514357671210989
1680,Rock Around the Clock,You're the One That I Want,0.9455182827082339
1681,Rock Your Baby,Rolling in the Deep,0.8716229116080135
1682,Rock Your Baby,Rudolph the Red-Nosed Reindeer,0.8313855311877272
1683,Rock Your Baby,See You Again,0.918606524274632
1684,Rock Your Baby,Shape of You,0.8627666866015686
1685,Rock Your Baby,Silent Night,0.8751845702068086
1686,Rock Your Baby,Somebody That I Used to Know,0.9036375989456665
1687,Rock Your Baby,Something Just Like This,0.8384220163419204
1688,Rock Your Baby,Sweet Mother,0.8670868662734422
1689,Rock Your Baby,Tennessee Waltz,0.8803342576451252
1690,Rock Your Baby,The Last Farewell,0.8298564065071501
1691,Rock Your Baby,Thinking Out Loud,0.85928218578264
1692,Rock Your Baby,Thrift Shop,0.896493702630911
1693,Rock Your Baby,Un-Break My Heart,0.8140079617924316
1694,Rock Your Baby,Uptown Funk,0.9065388697831008
1695,Rock Your Baby,Wabash Cannonball,0.9198656894005949
1696,Rock Your Baby,Waka Waka (This Time for Africa),0.8928368199776842
1697,Rock Your Baby,We Are the World,0.91884604260113
1698,Rock Your Baby,Y.M.C.A.,0.9165204339420427
1699,Rock Your Baby,"Yes Sir, I Can Boogie",0.9527783224221605
1700,Rock Your Baby,You're the One That I Want,0.9482310718419769
1701,Rolling in the Deep,Rudolph the Red-Nosed Reindeer,0.7763742159001242
1702,Rolling in the Deep,See You Again,0.9296879649463808
1703,Rolling in the Deep,Shape of You,0.962363201060492
1704,Rolling in the Deep,Silent Night,0.8993597457998992
1705,Rolling in the Deep,Somebody That I Used to Know,0.9287139096611543
1706,Rolling in the Deep,Something Just Like This,0.9318084564524716
1707,Rolling in the Deep,Sweet Mother,0.9328102815874915
1708,Rolling in the Deep,Tennessee Waltz,0.9124823953969498
1709,Rolling in the Deep,The Last Farewell,0.8318194729045368
1710,Rolling in the Deep,Thinking Out Loud,0.9683706389908103
1711,Rolling in the Deep,Thrift Shop,0.9286158498925231
1712,Rolling in the Deep,Un-Break My Heart,0.9672600851984301
1713,Rolling in the Deep,Uptown Funk,0.9539265985125368
1714,Rolling in the Deep,Wabash Cannonball,0.8691317061217513
1715,Rolling in the Deep,Waka Waka (This Time for Africa),0.9477616116001173
1716,Rolling in the Deep,We Are the World,0.8853040092320346
1717,Rolling in the Deep,Y.M.C.A.,0.829261880986403
1718,Rolling in the Deep,"Yes Sir, I Can Boogie",0.9070829416906483
1719,Rolling in the Deep,You're the One That I Want,0.9024656139664746
1720,Rudolph the Red-Nosed Reindeer,See You Again,0.8595647108227219
1721,Rudolph the Red-Nosed Reindeer,Shape of You,0.7522821202224108
1722,Rudolph the Red-Nosed Reindeer,Silent Night,0.8175944846063498
1723,Rudolph the Red-Nosed Reindeer,Somebody That I Used to Know,0.7501947739438486
1724,Rudolph the Red-Nosed Reindeer,Something Just Like This,0.7623819808777735
1725,Rudolph the Red-Nosed Reindeer,Sweet Mother,0.8236039074597425
1726,Rudolph the Red-Nosed Reindeer,Tennessee Waltz,0.8827066983732419
1727,Rudolph the Red-Nosed Reindeer,The Last Farewell,0.8746564882133564
1728,Rudolph the Red-Nosed Reindeer,Thinking Out Loud,0.768537886352783
1729,Rudolph the Red-Nosed Reindeer,Thrift Shop,0.806299593740921
1730,Rudolph the Red-Nosed Reindeer,Un-Break My Heart,0.7205316923019957
1731,Rudolph the Red-Nosed Reindeer,Uptown Funk,0.8222283349747526
1732,Rudolph the Red-Nosed Reindeer,Wabash Cannonball,0.9053468810703316
1733,Rudolph the Red-Nosed Reindeer,Waka Waka (This Time for Africa),0.7791971685710037
1734,Rudolph the Red-Nosed Reindeer,We Are the World,0.8702120915650092
1735,Rudolph the Red-Nosed Reindeer,Y.M.C.A.,0.9035266144331355
1736,Rudolph the Red-Nosed Reindeer,"Yes Sir, I Can Boogie",0.8680323207033358
1737,Rudolph the Red-Nosed Reindeer,You're the One That I Want,0.8854364485260625
1738,See You Again,Shape of You,0.9121293059273259
1739,See You Again,Silent Night,0.9075654329544962
1740,See You Again,Somebody That I Used to Know,0.9371588901697014
1741,See You Again,Something Just Like This,0.9038781348986797
1742,See You Again,Sweet Mother,0.9106761066737419
1743,See You Again,Tennessee Waltz,0.935630762306968
1744,See You Again,The Last Farewell,0.8726167228048887
1745,See You Again,Thinking Out Loud,0.9287759224347494
1746,See You Again,Thrift Shop,0.9254944289146847
1747,See You Again,Un-Break My Heart,0.8959628927123278
1748,See You Again,Uptown Funk,0.9558316633340718
1749,See You Again,Wabash Cannonball,0.9282148687396049
1750,See You Again,Waka Waka (This Time for Africa),0.9259478794761723
1751,See You Again,We Are the World,0.9113676067272141
1752,See You Again,Y.M.C.A.,0.9110683399040872
1753,See You Again,"Yes Sir, I Can Boogie",0.9369633773324635
1754,See You Again,You're the One That I Want,0.9471795709200411
1755,Shape of You,Silent Night,0.8753342409593259
1756,Shape of You,Somebody That I Used to Know,0.8996148467219721
1757,Shape of You,Something Just Like This,0.93179531202346
1758,Shape of You,Sweet Mother,0.9224191961094337
1759,Shape of You,Tennessee Waltz,0.8939114883642226
1760,Shape of You,The Last Farewell,0.8073664473762674
1761,Shape of You,Thinking Out Loud,0.9587079150743946
1762,Shape of You,Thrift Shop,0.9254948864815395
1763,Shape of You,Un-Break My Heart,0.9537048163975035
1764,Shape of You,Uptown Funk,0.948483430776972
1765,Shape of You,Wabash Cannonball,0.8551650897226596
1766,Shape of You,Waka Waka (This Time for Africa),0.9317571948493621
1767,Shape of You,We Are the World,0.8472450587702572
1768,Shape of You,Y.M.C.A.,0.8031840013789309
1769,Shape of You,"Yes Sir, I Can Boogie",0.8893741360403724
1770,Shape of You,You're the One That I Want,0.8834617594290483
1771,Silent Night,Somebody That I Used to Know,0.909216249213173
1772,Silent Night,Something Just Like This,0.8649058818433384
1773,Silent Night,Sweet Mother,0.9134531042009622
1774,Silent Night,Tennessee Waltz,0.9318569814934478
1775,Silent Night,The Last Farewell,0.861583946603419
1776,Silent Night,Thinking Out Loud,0.9077282299609908
1777,Silent Night,Thrift Shop,0.8927064675715316
1778,Silent Night,Un-Break My Heart,0.874829153390699
1779,Silent Night,Uptown Funk,0.9096880171240417
1780,Silent Night,Wabash Cannonball,0.9099824312320633
1781,Silent Night,Waka Waka (This Time for Africa),0.9343380508759366
1782,Silent Night,We Are the World,0.888639906148396
1783,Silent Night,Y.M.C.A.,0.9109421574585216
1784,Silent Night,"Yes Sir, I Can Boogie",0.9133859655330646
1785,Silent Night,You're the One That I Want,0.9199840875907779
1786,Somebody That I Used to Know,Something Just Like This,0.8636217551144855
1787,Somebody That I Used to Know,Sweet Mother,0.8824891154568273
1788,Somebody That I Used to Know,Tennessee Waltz,0.8809892648960891
1789,Somebody That I Used to Know,The Last Farewell,0.805437941763376
1790,Somebody That I Used to Know,Thinking Out Loud,0.9402033052536573
1791,Somebody That I Used to Know,Thrift Shop,0.9007141607300968
1792,Somebody That I Used to Know,Un-Break My Heart,0.9175909780651023
1793,Somebody That I Used to Know,Uptown Funk,0.940586681598016
1794,Somebody That I Used to Know,Wabash Cannonball,0.8726730997472846
1795,Somebody That I Used to Know,Waka Waka (This Time for Africa),0.9465764764691977
1796,Somebody That I Used to Know,We Are the World,0.8886675489707214
1797,Somebody That I Used to Know,Y.M.C.A.,0.8675849438555435
1798,Somebody That I Used to Know,"Yes Sir, I Can Boogie",0.9267494969441504
1799,Somebody That I Used to Know,You're the One That I Want,0.9122513723654903
1800,Something Just Like This,Sweet Mother,0.924489450338598
1801,Something Just Like This,Tennessee Waltz,0.8854274468846758
1802,Something Just Like This,The Last Farewell,0.8195378137934942
1803,Something Just Like This,Thinking Out Loud,0.9100206080950528
1804,Something Just Like This,Thrift Shop,0.9273974893854074
1805,Something Just Like This,Un-Break My Heart,0.9117012316838329
1806,Something Just Like This,Uptown Funk,0.9089867363734163
1807,Something Just Like This,Wabash Cannonball,0.8695100949108638
1808,Something Just Like This,Waka Waka (This Time for Africa),0.9016166370499749
1809,Something Just Like This,We Are the World,0.8407770090476069
1810,Something Just Like This,Y.M.C.A.,0.7981861009204125
1811,Something Just Like This,"Yes Sir, I Can Boogie",0.8674182235705413
1812,Something Just Like This,You're the One That I Want,0.8772660802562865
1813,Sweet Mother,Tennessee Waltz,0.9384911064582014
1814,Sweet Mother,The Last Farewell,0.8862891454312442
1815,Sweet Mother,Thinking Out Loud,0.905442586532167
1816,Sweet Mother,Thrift Shop,0.9091646747108449
1817,Sweet Mother,Un-Break My Heart,0.8946791518659837
1818,Sweet Mother,Uptown Funk,0.9135214273715955
1819,Sweet Mother,Wabash Cannonball,0.9115631827109001
1820,Sweet Mother,Waka Waka (This Time for Africa),0.9240644056598436
1821,Sweet Mother,We Are the World,0.897129627744129
1822,Sweet Mother,Y.M.C.A.,0.8583073801289358
1823,Sweet Mother,"Yes Sir, I Can Boogie",0.9160589537293367
1824,Sweet Mother,You're the One That I Want,0.926708535530996
1825,Tennessee Waltz,The Last Farewell,0.9367897266338423
1826,Tennessee Waltz,Thinking Out Loud,0.899367244359377
1827,Tennessee Waltz,Thrift Shop,0.8976060316159502
1828,Tennessee Waltz,Un-Break My Heart,0.8776158473543766
1829,Tennessee Waltz,Uptown Funk,0.9197857986062413
1830,Tennessee Waltz,Wabash Cannonball,0.9326763520249779
1831,Tennessee Waltz,Waka Waka (This Time for Africa),0.908988420809106
1832,Tennessee Waltz,We Are the World,0.9115655367484086
1833,Tennessee Waltz,Y.M.C.A.,0.905577724491706
1834,Tennessee Waltz,"Yes Sir, I Can Boogie",0.9308281443565869
1835,Tennessee Waltz,You're the One That I Want,0.935871926924658
1836,The Last Farewell,Thinking Out Loud,0.8124787781152325
1837,The Last Farewell,Thrift Shop,0.8345784246073203
1838,The Last Farewell,Un-Break My Heart,0.7866696573586276
1839,The Last Farewell,Uptown Funk,0.8476320577891222
1840,The Last Farewell,Wabash Cannonball,0.8946264926777802
1841,The Last Farewell,Waka Waka (This Time for Africa),0.8351783805138777
1842,The Last Farewell,We Are the World,0.9073391108259167
1843,The Last Farewell,Y.M.C.A.,0.8765637882399204
1844,The Last Farewell,"Yes Sir, I Can Boogie",0.9058366023961284
1845,The Last Farewell,You're the One That I Want,0.9127853929205927
1846,Thinking Out Loud,Thrift Shop,0.9227729794429822
1847,Thinking Out Loud,Un-Break My Heart,0.9701947868816648
1848,Thinking Out Loud,Uptown Funk,0.9641857056868284
1849,Thinking Out Loud,Wabash Cannonball,0.8478391726570096
1850,Thinking Out Loud,Waka Waka (This Time for Africa),0.9410464695384482
1851,Thinking Out Loud,We Are the World,0.8758341264642956
1852,Thinking Out Loud,Y.M.C.A.,0.8375720946626212
1853,Thinking Out Loud,"Yes Sir, I Can Boogie",0.9036518955661909
1854,Thinking Out Loud,You're the One That I Want,0.8910348799216341
1855,Thrift Shop,Un-Break My Heart,0.9060267553861507
1856,Thrift Shop,Uptown Funk,0.950705165510903
1857,Thrift Shop,Wabash Cannonball,0.9070712726221496
1858,Thrift Shop,Waka Waka (This Time for Africa),0.9264336264634477
1859,Thrift Shop,We Are the World,0.8783833165527867
1860,Thrift Shop,Y.M.C.A.,0.8824950553435126
1861,Thrift Shop,"Yes Sir, I Can Boogie",0.9182706212968657
1862,Thrift Shop,You're the One That I Want,0.925096665901245
1863,Un-Break My Heart,Uptown Funk,0.9442308157432844
1864,Un-Break My Heart,Wabash Cannonball,0.8163654279595619
1865,Un-Break My Heart,Waka Waka (This Time for Africa),0.9366673347213684
1866,Un-Break My Heart,We Are the World,0.8349854415767005
1867,Un-Break My Heart,Y.M.C.A.,0.7821263697315652
1868,Un-Break My Heart,"Yes Sir, I Can Boogie",0.8678881887592056
1869,Un-Break My Heart,You're the One That I Want,0.8540224456810375
1870,Uptown Funk,Wabash Cannonball,0.9025207474884563
1871,Uptown Funk,Waka Waka (This Time for Africa),0.9491902759963854
1872,Uptown Funk,We Are the World,0.8907814435238879
1873,Uptown Funk,Y.M.C.A.,0.8905502512130966
1874,Uptown Funk,"Yes Sir, I Can Boogie",0.9389735460672397
1875,Uptown Funk,You're the One That I Want,0.9212599826545458
1876,Wabash Cannonball,Waka Waka (This Time for Africa),0.9038604516755064
1877,Wabash Cannonball,We Are the World,0.9138970925217416
1878,Wabash Cannonball,Y.M.C.A.,0.9394642695475615
1879,Wabash Cannonball,"Yes Sir, I Can Boogie",0.9369894439300148
1880,Wabash Cannonball,You're the One That I Want,0.9543541815621764
1881,Waka Waka (This Time for Africa),We Are the World,0.8828524979585918
1882,Waka Waka (This Time for Africa),Y.M.C.A.,0.8763043757230561
1883,Waka Waka (This Time for Africa),"Yes Sir, I Can Boogie",0.9317240692028261
1884,Waka Waka (This Time for Africa),You're the One That I Want,0.9158175378897551
1885,We Are the World,Y.M.C.A.,0.9173811536043291
1886,We Are the World,"Yes Sir, I Can Boogie",0.9457878933166346
1887,We Are the World,You're the One That I Want,0.956024397532039
1888,Y.M.C.A.,"Yes Sir, I Can Boogie",0.9314182285159965
1889,Y.M.C.A.,You're the One That I Want,0.9386620743044372
1890,"Yes Sir, I Can Boogie",You're the One That I Want,0.9615187659229274
